participant,intro_question1_1,LAge_1,LSex_1,LMotherLanguage_1,LStudyWork_1,LPreference_1,LPreferenceSpecific_1,LPreferenceSpecific_2,LPreferenceSpecific_3,LPreferenceSpecific_4,LPreferenceSpecific_5,LPreferenceSpecific_6,LPreferenceSpecific_other_6,LHearingDisabilitiesKnown_1,LHearingDisabilitiesKind_1,LHearingDisabilitiesConstraint_1,StartEmoExperiment_1,afterExp1AllSoundsPlayed_1,afterExp2InstructionsClear_1,afterExp3RatingEvaluation_1,afterExp3RatingEvaluation_2,afterExp3RatingEvaluation_3,afterExp3RatingEvaluation_4,afterExp3RatingEvaluation_5,afterExp3RatingEvaluation_6,afterExp3RatingEvaluation_7,afterExp3RatingEvaluation_8,afterExp4Strategy_1,StartModularPROMS_1,saq01_1,saq01_2,saq01_3,saq01_4,saq01_5,saq01_6,saq01_7,saq01_8,saq01_9,saq01_10,saq02_1,saq02_2,saq02_3,saq02_4,saq02_5,saq02_6,saq02_7,saq02_8,saq02_9,saq02_10,saq03_1,saq03_2,saq03_3,saq03_4,saq03_5,saq03_6,saq03_7,saq03_8,saq03_9,saq03_10,saq04_1,saq04_2,saq04_3,saq04_4,saq04_5,saq04_6,saq04_7,saq04_8,saq04_9,saq04_10,saq05_1,saq05_2,saq05_3,saq05_4,saq05_5,saq05_6,saq05_7,saq05_8,saq05_9,saq05_10,BFI01_1,BFI01_2,BFI01_3,BFI01_4,BFI01_5,BFI01_6,BFI01_7,BFI01_8,BFI01_9,BFI01_10,BFI02_1,BFI02_2,BFI02_3,BFI02_4,BFI02_5,BFI02_6,BFI02_7,BFI02_8,BFI02_9,BFI02_10,BFI03_1,BFI03_2,BFI03_3,BFI03_4,BFI03_5,BFI03_6,BFI03_7,BFI03_8,BFI03_9,BFI03_10,gold_MSI01_1,gold_MSI01_2,gold_MSI01_3,gold_MSI01_4,gold_MSI01_5,gold_MSI01_6,gold_MSI01_7,gold_MSI01_8,gold_MSI01_9,gold_MSI01_10,gold_MSI02_1,gold_MSI02_2,gold_MSI02_3,gold_MSI02_4,gold_MSI02_5,gold_MSI02_6,gold_MSI02_7,gold_MSI02_8,gold_MSI02_9,gold_MSI02_10,gold_MSI03_1,gold_MSI03_2,gold_MSI03_3,gold_MSI03_4,gold_MSI03_5,gold_MSI03_6,gold_MSI03_7,gold_MSI03_8,gold_MSI03_9,gold_MSI03_10,gold_MSI03_11,Question32_1,Question33_1,Question34_1,Question35_1,Question36_1,Question37_1,Question38_1,Question39_1,Question40_1,LMusicQualification_1,LMusicDegree_1,LMusicDegree2_1,LPerfectPitch_1,SES1_1,SES2_1,SES3_1,SES12_1,SES13_1,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,LPartCode_1,LPartCode_2,LPartCode_3,LPartCode_4,LPartCode_5,LPartCode_6,Anmerkungen_1,TIME_start,TIME_end,TIME_total
s.dfb67739-164e-43e9-9443-b7be600a2a20.txt,0106023,30,2,1,Arzt,2,0,0,1,0,0,0,"",1,"","",emo_parameters.2024-01-21-1651.data.dfb67739-164e-43e9-9443-b7be600a2a20.txt,1,"manche Beispiele wirkten etwas abgehackt, sodass ich mir nicht immer sicher war, welche Emotion damit verbunden sein könnte.~~",5,3,2,5,1,3,5,1,"Melodie der Stimme, Artikulation der Stimme, Dynamik der Stimme, Geschwindigkeit der Aussprache","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2024-01-21-16-25,"",""
s.72bc82de-d5e7-4e87-acf2-43fcd6fc8611.txt,0106023,18,1,1,Psychologie Studentin,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-02-1702.data.72bc82de-d5e7-4e87-acf2-43fcd6fc8611.txt,1,einige stimmen waren sehr verzerrt. und für mich war die sog. emotion genuss sehr schwer einzuordnen,4,3,4,5,1,4,4,2,die unterschiedlichen stimmen miteinander vergleichen. bspw. wenn ich mir bei einer emotion sicher war und sich eine andere stimme ähnlich angehört hat,ModularPROMS.2023-11-02-1728.data.72bc82de-d5e7-4e87-acf2-43fcd6fc8611.txt,2,2,1,2,1,2,3,1,4,2,2,2,2,3,2,2,2,3,4,4,4,4,2,2,2,3,2,3,2,3,2,1,3,2,4,2,2,3,3,1,1,3,3,3,3,3,2,2,3,3,1,4,2,5,4,5,4,3,2,1,4,4,4,3,4,3,1,5,3,3,2,5,5,4,5,4,5,3,3,2,6,6,1,3,6,7,7,3,7,6,3,5,1,1,4,6,5,6,3,5,3,6,2,6,2,1,2,1,6,5,7,6,2,2,1,8,2,3,Klavier,11,2,2,"",2,6,1,5,Deutschland,Deutschland,4,2,5,4,1,3,1,1,4,5,4,2,4,1,4,3,5,5,2,2,N,S,W,8,8,R,"",2023-11-02-16-44,2023-11-02-17-43,59
s.2cb635f0-b4c2-4785-8c93-f8302317733b.txt,0106023,31,2,1,Geschäftsführer im Sportmanagement,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-10-25-1636.data.2cb635f0-b4c2-4785-8c93-f8302317733b.txt,1,Hat alles wunderbar geklappt. Keine Probleme.,2,3,2,5,2,2,5,4,"- nach Gefühl~~- bei zittriger Stimme zu Angst tendiert, auch wenn es vielleicht and der Bearbeitung/Aufnahme lag.",ModularPROMS.2023-10-25-1704.data.2cb635f0-b4c2-4785-8c93-f8302317733b.txt,2,3,3,3,3,4,4,2,4,2,2,2,4,1,1,2,3,4,4,3,2,2,3,3,1,3,3,2,1,2,3,2,3,2,4,3,2,2,3,2,4,3,4,2,3,3,2,1,1,1,2,4,4,2,4,4,2,5,3,3,3,4,4,4,3,3,2,2,4,2,2,4,3,4,2,2,3,2,1,1,5,3,1,2,6,6,7,5,3,7,3,5,2,1,2,5,3,6,5,6,6,5,2,2,1,5,5,1,5,1,6,0,2,5,2,1,2,1,Gesang,20,2,2,"",2,6,9,3,Deutschland,Deutschland,2,1,2,1,1,3,1,1,1,2,2,1,1,1,3,1,2,3,1,1,A,R,M,3,9,A,"",2023-10-25-16-16,2023-10-25-17-21,65
s.f0979bc5-a584-48b1-865b-29a2b6586471.txt,0106023,50,1,1,Physikingenieur,2,0,1,1,0,0,0,"",1,"","",emo_parameters.2023-10-09-1355.data.f0979bc5-a584-48b1-865b-29a2b6586471.txt,1,"",3,5,3,4,2,4,5,1,"Zittern in der Stimme=Angst, lange m-Laute=Genuss",ModularPROMS.2023-10-09-1422.data.f0979bc5-a584-48b1-865b-29a2b6586471.txt,1,2,2,2,4,2,4,3,2,1,1,1,4,3,2,2,1,3,1,2,4,4,2,2,2,3,1,2,4,3,2,2,4,2,3,2,2,1,3,2,4,3,4,1,3,3,2,2,3,1,4,4,3,2,5,5,3,4,1,4,4,4,5,3,4,4,1,2,4,2,1,5,3,3,2,2,2,3,2,1,7,3,1,6,7,3,4,2,2,7,3,5,3,1,4,2,3,7,5,6,3,7,2,6,2,5,1,2,3,1,5,0,2,6,3,10,4,1,Querflöte,6,2,2,"",2,6,9,5,Deutschland,Deutschland,3,1,4,2,1,2,1,1,1,3,2,1,2,1,3,3,3,4,2,1,E,H,W,0,5,E,"",2023-10-09-13-33,2023-10-09-14-36,63
s.bfcba761-16fb-4384-9441-eece7eabca12.txt,0106023,28,2,1,Chemie,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-12-17-1831.data.bfcba761-16fb-4384-9441-eece7eabca12.txt,1,"Übung war grundsätzlich berständlich. Manchmal gab es Momente, in denen ich keine Entscheidung treffen konnte, weil für mich nichts zutraf. Das Testdesign ist so aufgebaut, dass ich im Zweifel lieber eine zufällige Auswahl treffe, um das ""Fehlerbild"" zu vermeiden. habe dann aber im Laufe des Tests mich entschieden eher keine Entscheidung zu treffen",2,4,2,5,2,3,5,4,"Habe mir Menschen vorgestellt, die das Wort sagen",ModularPROMS.2023-12-17-1900.data.bfcba761-16fb-4384-9441-eece7eabca12.txt,2,1,2,3,2,3,4,2,4,4,1,1,3,2,2,2,2,2,3,4,4,4,4,4,3,4,2,2,3,3,2,3,4,2,4,2,2,1,3,4,3,4,1,1,4,4,1,2,3,2,4,4,2,2,4,4,1,4,2,2,4,4,4,4,4,4,1,5,3,3,1,5,3,5,5,2,4,2,2,2,5,5,1,2,5,5,5,3,1,7,3,2,3,6,2,4,2,7,3,5,7,6,2,2,2,3,6,2,3,5,3,3,2,2,1,6,2,1,Gesang,5,2,2,"",2,6,9,4,Deutschland,Deutschland,4,1,5,3,2,4,3,1,1,3,1,1,1,1,4,1,4,4,1,1,a,t,m,2,2,i,"",2023-12-17-18-03,2023-12-17-19-13,70
s.30606109-729e-4657-ae42-d300863033bd.txt,0106023,42,1,1,Jurist,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-26-1216.data.30606109-729e-4657-ae42-d300863033bd.txt,1,"",5,3,2,5,2,5,5,2,"",ModularPROMS.2023-11-26-1243.data.30606109-729e-4657-ae42-d300863033bd.txt,3,2,2,2,2,2,4,1,3,2,2,3,1,4,2,2,2,2,2,4,4,3,3,3,2,3,1,1,3,1,1,2,4,3,4,1,2,2,4,2,1,4,2,2,3,1,2,1,4,2,3,5,4,5,5,2,2,5,2,2,3,2,5,3,2,2,1,4,3,1,4,5,4,3,5,4,4,2,2,3,4,4,1,4,7,6,6,4,1,6,1,6,2,2,4,5,3,7,5,5,4,7,1,4,3,7,5,1,6,3,7,30,2,5,4,14,2,6,Bratsche,8,2,2,"",2,6,9,4,DDR/BRD/Thüringen,BRD,3,2,4,2,1,2,1,1,1,3,2,1,2,1,3,2,2,5,1,1,A,H,J,7,5,H,Das war sehr interessant und ich bin gespannt auf die Ergebnisse :),2023-11-26-11-54,2023-11-26-13-18,84
s.37e8ff36-bea2-4101-a0cb-cabf8aca3bdd.txt,0106023,20,2,1,Studium: Bauingenieurwesen Bachelor,1,1,0,0,1,0,0,"",1,"","",emo_parameters.2023-12-19-1854.data.37e8ff36-bea2-4101-a0cb-cabf8aca3bdd.txt,1,Instruktionen sehr verständlich~~,3,3,2,5,1,3,5,2,"keine Strategie, eher nach Gefühl bzw teilweise habe ich mir vorgestellt, welcher Gesichtsausruck zum Tonbeispiel gepasst hätte und daran entschieden",ModularPROMS.2023-12-19-1922.data.37e8ff36-bea2-4101-a0cb-cabf8aca3bdd.txt,2,2,1,3,2,4,3,2,4,4,2,1,4,4,1,3,2,4,1,3,2,3,2,3,3,1,2,3,3,2,1,2,3,4,3,3,3,1,3,2,4,2,2,1,3,3,2,1,3,4,4,2,1,2,5,4,4,5,2,1,3,5,5,5,3,2,2,5,2,1,2,5,4,4,5,4,1,2,1,4,7,6,2,6,6,5,7,5,1,7,2,6,1,2,6,5,6,7,5,3,3,6,2,7,1,5,1,5,2,3,7,10,5,5,5,11,3,3,Gesang,6,1,2,"",2,6,1,4,Deutschland,Deutschland,2,1,4,5,1,3,1,1,1,3,4,1,4,1,2,1,2,3,2,1,N,S,D,5,3,O,"",2023-12-19-18-33,2023-12-19-19-42,69
s.037909a5-931b-4ba1-944a-75a9dcd8e33b.txt,0106023,21,1,1,Medizin,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-10-29-1729.data.037909a5-931b-4ba1-944a-75a9dcd8e33b.txt,3,Instruktionen waren verständlich,3,3,2,3,3,4,4,1,Hören auf Stimmhebungen und Stimmsenkungen,ModularPROMS.2023-10-29-1756.data.037909a5-931b-4ba1-944a-75a9dcd8e33b.txt,1,2,2,3,4,4,3,2,4,1,1,3,4,3,2,1,1,3,4,3,3,3,3,1,3,3,2,3,3,2,2,2,3,2,2,2,3,1,3,1,4,3,1,1,3,2,1,2,2,2,3,4,2,5,5,3,4,2,2,4,3,5,4,1,2,4,2,4,1,2,2,4,4,3,2,2,3,2,4,3,7,5,1,3,6,6,4,5,1,6,2,6,2,1,5,5,3,5,6,6,2,6,2,5,2,6,2,2,2,2,6,10,3,6,1,10,5,3,Klavier,8,1,2,"",2,6,1,5,Deutschland,Deutschland,3,2,3,2,1,1,1,1,1,1,3,2,3,1,4,2,3,3,1,1,O,T,M,8,2,N,"",2023-10-29-17-09,2023-10-29-18-18,69
s.9f3d7bfa-8954-4383-9332-2c78ac31d7f9.txt,0106023,24,1,1,Mathematik,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-12-12-1805.data.9f3d7bfa-8954-4383-9332-2c78ac31d7f9.txt,1,manchmal andere Gefühle gehört als es als Auswahl gab,4,3,2,5,1,2,4,2,"",ModularPROMS.2023-12-12-1831.data.9f3d7bfa-8954-4383-9332-2c78ac31d7f9.txt,2,2,3,3,4,3,3,3,4,2,2,2,3,4,1,2,2,3,1,4,4,3,2,2,2,2,1,2,4,2,2,2,4,2,4,2,3,2,3,1,4,4,2,2,3,1,2,2,3,2,3,4,3,4,5,3,2,4,4,3,3,4,4,3,2,3,1,4,3,2,4,5,4,2,4,2,2,2,2,4,6,5,2,3,5,5,6,5,1,6,3,5,3,2,4,6,5,5,4,5,4,5,2,5,5,5,2,3,5,3,6,8,3,6,3,8,3,3,Gesang,6,2,2,"",2,6,1,3,Deutschland,Deutschland,3,2,3,1,1,2,2,1,1,2,1,1,2,2,3,2,3,4,2,3,I,B,D,5,7,N,"",2023-12-12-17-41,2023-12-12-18-49,68
s.3d0ac32a-28c5-4fb6-932e-518dd10abd99.txt,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-12-22-12-41,"",""
s.3c48d5b5-430e-4422-99ee-c517d1beea79.txt,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2024-01-24-18-20,"",""
s.c4d4e3df-e3a9-4435-84a9-db9c324cea26.txt,0106023,21,1,1,Anglistik/Amerikanistik und Management,2,0,0,1,0,0,1,Musikkapelle,1,"","",emo_parameters.2023-12-12-1413.data.c4d4e3df-e3a9-4435-84a9-db9c324cea26.txt,1,"war alles verständlich, nach einer weile wusste man auch, welche tastatur welche emotion beschreibt",5,2,2,4,2,1,5,1,"ich habe die augen geschlossen und versucht, mich nur auf den klang und die emotion zu fokussieren",ModularPROMS.2023-12-12-1437.data.c4d4e3df-e3a9-4435-84a9-db9c324cea26.txt,2,1,2,1,3,3,2,3,4,4,3,2,3,2,1,2,2,4,4,4,4,1,3,1,2,1,3,1,3,4,1,2,4,1,1,3,4,2,4,2,1,4,1,3,3,1,4,3,4,2,3,5,4,5,5,4,3,5,3,2,1,5,5,2,1,3,1,5,5,1,5,5,3,1,3,5,3,2,4,2,7,7,1,1,7,7,7,7,1,5,1,5,1,1,4,7,3,7,7,4,4,7,1,7,7,7,1,1,3,1,7,14,5,3,7,10,3,7,Trompete,6,1,2,"",2,6,1,1,Deutschland,Deutschland,2,4,5,3,1,3,2,1,1,3,4,2,5,1,3,4,4,4,3,2,o,p,m,2,1,i,"",2023-12-12-13-52,2023-12-12-14-49,57
s.d61f7171-0e92-4732-8aa7-478ba9b0b4b1.txt,0106023,18,1,1,Psychologie Studentin,1,1,0,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-10-30-18-22,"",""
s.c526e7a4-e406-4c01-a515-57f723fb948c.txt,0106023,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-10-25-15-45,"",""
s.adbfc238-24fe-4609-aa92-b7b227e3b37a.txt,0106023,23 Jahre,1,1,Ernährungswissenschaften Studium,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-13-0947.data.adbfc238-24fe-4609-aa92-b7b227e3b37a.txt,2,Die Instruktionen waren verständlich,4,3,3,4,2,4,5,2,achten auf Tonhöhe und -dynamik,ModularPROMS.2023-11-13-1018.data.adbfc238-24fe-4609-aa92-b7b227e3b37a.txt,3,2,2,3,2,4,4,1,4,2,3,2,2,2,2,3,3,4,4,4,4,2,2,1,2,3,2,2,1,3,1,2,4,2,4,2,2,2,4,3,4,3,2,2,3,2,3,1,2,2,5,5,3,4,4,2,1,4,2,4,4,4,5,4,3,2,1,5,3,3,3,5,4,3,4,2,2,3,2,2,6,5,1,3,5,7,6,4,1,6,3,5,2,2,4,6,4,7,5,6,3,6,3,6,4,6,3,5,4,2,7,17,5,4,1,8,3,3,Klavier,6,2,2,"",2,6,7,2,Deutschland,Deutschland,4,2,3,3,1,3,1,1,1,2,3,2,3,1,3,1,3,3,2,1,I,H,P,4,2,U,"",2023-11-13-09-20,2023-11-13-10-58,98
s.35c1133f-bb60-4bc2-b677-c57efeded5f4.txt,0106023,20,1,1,Bioinformatik,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-12-16-1428.data.35c1133f-bb60-4bc2-b677-c57efeded5f4.txt,1,War super,3,3,1,4,2,4,3,1,"zitternde Stimmen oft Angst, in anderer Tonlage aber auch Freuden~~lang gezogene Konsonante am Ende deuten auf Genuss hin~~teilweise Angst und Trauer sowie Freude und Genuss schwierig zu unterscheiden, aber manchmal auch Angst von Genuss und so",ModularPROMS.2023-12-16-1457.data.35c1133f-bb60-4bc2-b677-c57efeded5f4.txt,3,1,2,2,2,4,4,1,4,2,3,2,1,4,2,4,3,4,1,4,4,3,2,2,2,1,2,2,3,3,1,3,4,1,4,2,1,2,4,2,3,4,3,3,3,2,3,1,2,3,4,3,3,1,4,1,3,2,1,1,4,5,5,5,4,1,1,2,4,3,4,5,2,4,4,1,1,1,1,1,5,1,1,2,6,7,5,3,3,1,1,6,1,2,1,3,5,7,5,5,6,6,6,2,6,5,1,1,3,2,6,1,2,3,1,7,6,1,Klarinette,9,2,2,"",2,6,1,3,Deutschland,Deutschland,2,1,5,3,1,3,1,2,1,3,3,2,4,1,3,1,4,4,1,1,h,g,E,1,7,n,"",2023-12-16-14-03,2023-12-16-15-18,75
s.9cbb6edb-703f-4991-a413-2c82e4eae4e5.txt,0106023,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2024-01-21-17-08,"",""
s.7bd08233-8941-4905-a842-7e509d49e9bb.txt,0106023,49,2,1,Physiker,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-24-2133.data.7bd08233-8941-4905-a842-7e509d49e9bb.txt,1,"soweit klar. überraschend wenige ""Worte""",5,1,2,5,2,2,5,1,"Bewertungs gefühlsmäßig. Tendenz zu Freud ebei kurzer hebender Stimme, Agst bei Schwebung etc beob.",ModularPROMS.2023-11-24-2200.data.7bd08233-8941-4905-a842-7e509d49e9bb.txt,3,2,1,2,2,2,1,2,3,3,3,2,3,3,4,1,2,4,2,3,1,2,1,3,3,2,2,3,2,3,2,3,2,2,3,2,3,3,1,4,2,2,1,3,2,4,3,4,2,4,3,2,1,4,3,4,5,3,3,2,4,2,4,2,4,2,3,4,2,5,2,4,4,4,5,1,5,2,5,2,5,3,1,2,5,3,2,3,2,5,3,6,2,2,3,1,1,7,6,6,6,5,3,3,5,5,3,1,1,3,6,15,3,2,1,12,3,1,Posaune,8,2,2,"",2,6,10,5,Deutschland,Deutschland,4,1,4,3,4,2,2,1,1,3,2,4,2,1,4,2,5,5,2,1,A,R,M,7,9,O,"Probandencode zum Kopieren anzeigen. Keine Balloon-Bubbles über die Auswahlbuttons einblenden. Weiter auch mit Enter, nicht nur Maus.",2023-11-24-21-07,2023-11-24-22-22,75
s.4f722da8-2c60-4233-a916-2de6bf63d4b0.txt,0106023,48,2,1,Physiker,2,0,1,1,0,0,0,"",1,"","",emo_parameters.2023-11-24-0802.data.4f722da8-2c60-4233-a916-2de6bf63d4b0.txt,1,war alles ok,5,2,1,5,2,4,5,1,"Stimmelodie aufwärts, abwärts oder gleichbleibend? Zittern in der Stimme?",ModularPROMS.2023-11-24-0828.data.4f722da8-2c60-4233-a916-2de6bf63d4b0.txt,2,3,1,3,1,3,4,2,3,4,2,3,3,2,2,2,1,3,3,4,4,3,2,3,2,2,1,1,1,3,1,3,3,2,3,2,2,2,4,2,2,4,3,2,3,3,1,1,2,1,4,5,2,2,5,2,1,3,1,2,4,5,5,5,5,3,1,4,4,1,3,5,3,4,3,2,1,2,1,1,6,6,1,5,6,6,6,5,2,7,1,6,1,1,7,6,5,7,6,4,3,6,1,4,2,6,2,4,5,3,5,40,3,4,2,10,3,2,Klavier,8,2,2,"",2,6,10,5,Deutschland,Deutschland,4,1,4,4,1,3,2,1,1,3,2,1,3,1,4,1,3,4,2,1,L,L,S,5,3,L,"",2023-11-24-07-42,2023-11-24-08-45,63
s.f868d935-47db-4c42-8fd5-c49073314bd1.txt,0106023,20,1,1,Primarpädagogik,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-22-1025.data.f868d935-47db-4c42-8fd5-c49073314bd1.txt,1,- Instruktionen waren verständlich ~~- teilweise waren die Stimmen durch die Verzerrungen schwer zuzuordnen ,4,5,2,5,2,5,5,1,"- Stimmhöhe ~~- Geschwindigkeit ~~- ""Tonentwicklung"" -> wird es zum Ende höher oder tiefer~~- Stabilität der Stimmen",ModularPROMS.2023-11-22-1050.data.f868d935-47db-4c42-8fd5-c49073314bd1.txt,3,2,2,1,1,1,2,2,3,3,2,2,3,3,2,2,1,2,1,4,4,2,1,2,2,2,3,3,1,4,2,1,2,3,2,1,2,2,2,2,4,3,1,2,3,2,2,2,1,4,2,4,5,5,5,3,3,2,4,3,2,4,4,2,3,3,1,2,3,2,4,5,3,2,3,4,5,5,4,4,6,4,1,5,7,7,7,6,1,5,2,5,3,2,6,6,3,7,5,6,6,7,2,5,2,4,5,5,6,5,7,4,3,4,6,4,1,2,Gesang,0,2,2,"",2,6,1,4,Deutschland,Deutschland,2,3,4,5,3,2,1,1,1,3,5,3,4,2,2,3,4,3,2,3,E,E,H,6,4,N,"",2023-11-22-10-06,2023-11-22-11-02,56
s.fa79b435-9e69-47ff-9d94-3cbfb778eb4f.txt, 0106023,19,1,1,Psychologie,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-02-1731.data.fa79b435-9e69-47ff-9d94-3cbfb778eb4f.txt,1,"",4,3,2,5,1,4,5,2,"Ich habe die Bewertung nach meinem Gefühl, aber vermutlich hauptsächlich nach der Tonhöhe gerichet. Personen wirken fröhlicher, wenn die Stimme höher geht Im Gegensatz dazu wird ein trauriger Klang oft mit tieferer Stimme oder tiefer werdenden Tönen assoziiert. ",ModularPROMS.2023-11-02-1756.data.fa79b435-9e69-47ff-9d94-3cbfb778eb4f.txt,1,2,3,3,4,2,4,4,2,2,1,1,4,4,1,3,1,4,2,4,4,4,3,1,2,4,2,3,3,3,1,3,4,2,3,3,2,1,3,3,3,4,3,1,4,3,1,2,4,3,4,4,2,4,4,3,2,2,3,2,4,5,4,3,3,5,1,4,2,3,3,5,4,4,4,3,3,4,2,3,5,3,1,4,5,6,3,5,1,6,4,5,3,1,5,6,2,5,4,6,4,5,1,5,2,3,3,2,2,1,6,10,5,7,1,9,2,3,Violine,7,2,2,"",2,6,1,5,Deutschland,Deutschland,3,2,4,3,1,4,1,1,1,3,3,1,3,1,3,2,4,4,1,1,a,t,T,5,0,o,"",2023-11-02-17-13,2023-11-02-18-09,56
s.78454659-f2ce-44d2-af77-8f4d72f1e0dc.txt,0106023,21,1,1,"Psychologie, Bachelor of Science ",1,1,0,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-06-14-52,"",""
s.775a6401-ded8-450c-badd-10fe2e9887f8.txt,0106023,23,1,1,Bachelor of Science Geographie ,1,1,0,0,1,0,0,"",2,Tinnitus ,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-21-21-31,"",""
s.9ee4e3df-6ada-483d-90af-a2a84745271e.txt,0106023,48,2,1,Physiker,2,0,1,1,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-23-20-28,"",""
s.47c34ac5-8ad4-4241-9b72-6db41a4d3592.txt,0106023,24,2,1,BWL für Ingenieure und Naturwissenschaftler,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-10-27-1724.data.47c34ac5-8ad4-4241-9b72-6db41a4d3592.txt,1,"Klare Instruktionen, wusste was zu tun ist, soweit alles normal",5,3,2,5,2,4,5,1,"Negativ oder positiv zuordnen, danach in Trauer oder Angst und Freude oder Genuss einordnen",ModularPROMS.2023-10-27-1754.data.47c34ac5-8ad4-4241-9b72-6db41a4d3592.txt,2,2,3,3,3,4,4,3,4,2,1,2,3,2,2,1,1,3,1,4,3,2,2,2,2,3,1,2,2,3,1,4,3,3,3,2,2,2,3,3,1,3,2,2,3,3,2,2,1,2,4,4,2,2,4,4,2,3,2,2,4,3,5,4,3,4,4,4,4,1,3,5,4,4,5,3,3,2,2,2,6,5,1,2,5,5,7,4,2,5,3,5,2,1,3,7,3,7,3,5,7,5,2,6,2,3,6,3,1,1,7,0,1,1,7,9,1,2,Gesang,6,2,2,"",2,6,7,4,Niedersachsen,Thüringen,4,2,4,3,2,3,2,1,2,4,3,2,4,1,2,2,3,3,2,2,A,Y,O,1,4,U,"",2023-10-27-16-49,2023-10-27-18-21,92
